customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
7489,Jake Anderson,sheltonmichael@example.net,SA,2025-10-09,Basic,4273.25
7490,David Jones,andrea66@example.net,JM,2023-05-28,Standard,712.62
7491,Jill Moore,mark28@example.org,RS,2025-07-20,Basic,1829.41
7492,Allen Nash,antonioboyd@example.net,WS,2025-03-05,Standard,2163.59
7493,Wayne Carpenter,christinagarcia@example.net,KW,2020-06-08,Standard,2356.85
7494,Charles Blackwell,ashleywilson@example.net,CO,2025-11-23,Standard,2275.08
7495,Amy Carroll,martinezmargaret@example.net,IL,2024-01-14,Standard,2371.23
7496,Latoya Mcintosh,donaldknight@example.org,CG,2023-09-28,Standard,1697.45
7497,Stacey Monroe,zjohnson@example.org,KE,2020-01-14,Standard,752.26
7498,Jason Roy,lauragriffith@example.net,TH,2023-09-26,Basic,1108.98
7499,Charles Sosa,julie67@example.net,GE,2024-08-08,Premium,3591.69
7500,Julia Wilson,lbridges@example.org,KH,2025-06-25,Basic,1053.55
7501,Brandy Munoz,kleinbrian@example.net,SG,2023-07-07,Basic,3330.7
7502,Jennifer Thompson,therring@example.com,HR,2023-11-26,Basic,1880.73
7503,Michael Diaz,flee@example.org,GM,2022-08-26,Standard,2786.21
7504,Catherine Hoffman,ahill@example.com,KR,2022-03-12,Standard,1936.6
7505,Christopher Herrera,sarah13@example.com,SC,2025-12-30,Standard,1146.22
7506,Vanessa Hardy,ericksontina@example.org,SI,2021-02-10,Premium,2404.14
7507,Thomas Ramos,arthur24@example.net,BD,2025-10-28,Basic,3295.96
7508,John Howell,fgarcia@example.net,AO,2024-07-18,Standard,4532.91
7509,Brad Fitzpatrick,tracyhorton@example.org,MK,2023-03-30,Basic,2119.38
7510,Frank Smith,tanyacoleman@example.org,ER,2024-05-29,Premium,1164.17
7511,Seth Sanders,kimfranco@example.org,MW,2020-03-18,Basic,4460.63
7512,Anna Wilkinson,fhart@example.org,BS,2021-01-11,Basic,1983.02
7513,William Hughes,hellis@example.net,OM,2021-04-09,Basic,2215.74
7514,Rachel Wheeler,jamesrichard@example.com,BY,2023-07-16,Standard,216.79
7515,Robert Thompson,beverly00@example.com,GM,2024-07-18,Premium,1991.26
7516,Susan Lutz MD,contrerassandra@example.org,MH,2025-08-03,Basic,944.47
7517,Jill Curtis,lawsonrichard@example.org,PK,2020-09-27,Basic,3435.09
7518,Karen Decker,angelagreen@example.com,RU,2021-04-24,Premium,3242.07
7519,Samantha Porter,albert48@example.com,CF,2023-02-12,Basic,3931.11
7520,Brian Doyle,ewalter@example.org,CD,2020-09-04,Premium,838.35
7521,Sarah Huff,swebb@example.net,MM,2021-08-15,Standard,2396.04
7522,Lisa Kirby,gpeters@example.net,CY,2023-02-27,Basic,739.72
7523,Cynthia Robbins,garzapaige@example.net,TT,2024-02-15,Standard,1649.45
7524,Susan Adams,stewartchristopher@example.net,CR,2021-04-13,Basic,2699.88
7525,Zachary Matthews,cummingsallison@example.org,QA,2024-03-29,Basic,4391.99
7526,Thomas Lee,tiffanypatterson@example.net,YE,2022-12-03,Basic,575.62
7527,Brooke Webster,wanda26@example.net,NI,2022-10-20,Premium,520.18
7528,Alexis Baker,loripeterson@example.org,RU,2024-08-17,Premium,4608.84
7529,Cynthia Johnson,vjones@example.net,NA,2024-01-19,Premium,1724.39
7530,Jennifer Green,aimee05@example.com,ID,2020-11-06,Premium,1635.14
7531,Bobby Johnson,xlong@example.org,RS,2025-12-08,Standard,1094.73
7532,Kathleen Gilbert,david56@example.org,US,2020-12-02,Premium,4793.99
7533,David Meyer,dspencer@example.com,YE,2023-07-21,Standard,4219.32
7534,Natasha Parks,darlenemonroe@example.net,CY,2022-01-12,Standard,3153.84
7535,Karen Smith,jason26@example.org,DJ,2022-07-31,Standard,2958.9
7536,James Miles,justinbrown@example.net,SI,2022-11-21,Standard,2427.93
7537,George Curry,jennifer87@example.net,BF,2021-03-24,Basic,958.57
7538,Albert Little,williamsmark@example.com,BB,2024-10-13,Standard,597.35
7539,Todd Rodriguez,usimpson@example.net,CO,2024-06-11,Basic,883.08
7540,Joshua Miles,stewartmelissa@example.net,MN,2021-09-20,Premium,899.96
7541,Gary Bonilla,kevin63@example.net,EG,2025-12-06,Premium,2708.3
7542,Barbara Long,melaniebaldwin@example.org,JM,2020-07-29,Basic,2107.43
7543,Earl Morris,josephmegan@example.org,BE,2024-08-06,Basic,2806.37
7544,Brittany Maldonado,regina67@example.net,VN,2023-11-04,Standard,3529.33
7545,Eric Chase,wukristin@example.net,BI,2020-12-09,Standard,3480.82
7546,Nancy Medina,uward@example.net,TH,2025-02-03,Premium,4883.01
7547,Louis Sandoval,holtmelanie@example.org,KZ,2022-04-16,Basic,4732.47
7548,Jack Hill,jacksonglenn@example.net,PY,2022-04-15,Standard,575.64
7549,David Parker,ipratt@example.com,TM,2022-07-28,Premium,764.43
7550,Steven Williams,fernandezwilliam@example.com,CU,2021-10-11,Standard,2416.78
7551,Rebekah Hall,cynthia14@example.org,PT,2024-04-11,Standard,935.24
7552,Bradley Miller,sarahbrown@example.com,TD,2020-03-10,Premium,2972.26
7553,Travis Lewis,jenniferroberts@example.org,NO,2023-06-30,Standard,4661.62
7554,Tina Williams,philip09@example.org,KN,2022-06-27,Basic,2902.36
7555,Rebecca Jones,espinozadana@example.org,BW,2020-11-29,Standard,4480.54
7556,James Davis,mike42@example.com,FM,2022-02-25,Standard,4738.36
7557,Maria Brown,collinsmichael@example.net,SO,2022-09-04,Basic,1784.76
7558,Jeffrey Pugh,drakemichelle@example.org,KN,2022-10-30,Standard,4940.29
7559,Melissa Moore,rogersnatalie@example.net,SZ,2024-02-04,Standard,437.56
7560,Edward Stevenson,victoria37@example.org,TJ,2023-01-04,Premium,3157.75
7561,Daniel Turner,abautista@example.com,SD,2020-08-23,Basic,2028.72
7562,Holly Mccall,karina99@example.com,LS,2020-03-13,Premium,643.76
7563,Shannon Reed,djohnson@example.com,NG,2024-12-05,Basic,1065.95
7564,Diane Mullen,christyjohnson@example.net,BT,2020-11-01,Basic,1671.42
7565,Micheal Larson,rthompson@example.org,TM,2024-03-27,Basic,3984.63
7566,Stacey Walsh,leechristopher@example.org,AG,2024-05-05,Premium,1838.09
7567,Jon Burton,davidhernandez@example.org,VN,2025-05-31,Standard,178.18
7568,Kayla Hughes,steeletyler@example.net,LR,2022-07-07,Basic,2146.92
7569,Ivan Stafford,staylor@example.org,TR,2022-09-06,Premium,1889.56
7570,Eric Ortiz DVM,doylemary@example.com,SE,2024-02-07,Standard,1040.91
7571,Melissa Gamble,rileydavid@example.net,SY,2024-10-08,Standard,4911.98
7572,Erik Montgomery,howardandrew@example.org,CN,2025-07-16,Premium,2499.08
7573,Jennifer Holloway,jessica03@example.org,MM,2022-05-03,Premium,354.85
7574,John Johnson,aaronrush@example.com,NG,2025-02-11,Premium,3532.52
7575,Mr. Patrick Spencer,bdennis@example.com,BT,2022-11-26,Standard,2299.76
7576,William Guerrero,smithdiana@example.net,VE,2020-05-04,Standard,1753.84
7577,Christopher Carrillo MD,darrell70@example.org,IL,2024-05-26,Standard,3774.99
7578,Kenneth Gonzales,beckbrian@example.net,YE,2021-03-20,Basic,2344.63
7579,Traci Williams,denisemaynard@example.net,KP,2025-09-14,Premium,1731.3
7580,Dana Freeman,bbrooks@example.org,MZ,2025-01-09,Premium,740.18
7581,Christine Hanson,williamgriffith@example.com,TV,2025-05-25,Basic,152.32
7582,Crystal Mcgrath,maddoxlindsay@example.org,MK,2023-11-30,Basic,194.14
7583,Marie Gomez,reynoldsmegan@example.org,MA,2022-07-06,Standard,1078.25
7584,Haley Brown,xhudson@example.org,IS,2021-05-13,Standard,1962.08
7585,Seth Thompson,matthewfarmer@example.org,VU,2023-01-25,Premium,3506.91
7586,Robert Hernandez,joshuaschroeder@example.org,PY,2021-06-26,Standard,3514.59
7587,Michael Patterson,tallen@example.com,JP,2022-11-03,Standard,1897.29
7588,Ashley Anderson,lorireese@example.org,NL,2025-09-03,Basic,4282.77
7589,Amanda Lee,michael31@example.org,GY,2020-01-16,Standard,2095.26
7590,Jessica Weaver,mlee@example.com,BZ,2023-10-12,Standard,748.47
7591,Robert Parrish,tblake@example.com,HU,2020-11-04,Standard,3623.67
7592,Amanda Foster,derrickgutierrez@example.net,MM,2022-10-16,Basic,1045.23
7593,Craig Moore,evansdavid@example.org,SR,2020-05-28,Standard,1406.7
7594,Ryan Brown,thomasnelson@example.com,IE,2025-07-15,Standard,4602.0
7595,Jack Carroll,victorlester@example.org,ZM,2022-08-07,Premium,4046.83
7596,Blake Garcia,qmartin@example.net,RU,2020-01-21,Standard,4321.25
7597,Carlos Gordon,marcus81@example.org,TO,2023-01-18,Premium,212.74
7598,Jessica Aguirre,heather09@example.net,TV,2024-06-08,Premium,4050.51
7599,Kimberly Cole,harrisoncharles@example.com,MD,2025-06-12,Premium,1290.51
7600,Maria Tanner,sestes@example.com,BB,2020-07-09,Premium,1929.6
7601,Michael Wright,mccannemily@example.org,DK,2020-05-16,Premium,2902.35
7602,Kevin Lopez,scottphillips@example.com,LA,2024-04-10,Premium,3916.5
7603,Andrew Krueger,kevincoleman@example.com,VU,2023-10-19,Premium,147.26
7604,Steven Hernandez,james77@example.net,KE,2023-07-04,Premium,3708.87
7605,Jason Ramos,qroberts@example.org,PS,2024-08-26,Standard,4363.78
7606,Thomas Barber,ctaylor@example.com,LV,2022-01-23,Basic,444.88
7607,Stephanie Bailey,traci91@example.net,ZW,2021-05-16,Basic,3168.02
7608,Amy Galvan,qstevens@example.com,CH,2023-03-05,Standard,3191.91
7609,Sean Peters,janetblake@example.org,CM,2023-09-13,Standard,3952.05
7610,Andrea Mcdowell,dustinhuff@example.org,ER,2024-07-08,Premium,3101.57
7611,Jessica Orozco,wbarnes@example.org,PS,2020-08-17,Premium,3550.32
7612,Ryan Garcia,hernandezdana@example.net,SI,2024-09-28,Premium,4598.21
7613,William Thomas,sarah28@example.org,AD,2023-10-25,Premium,1009.32
7614,Diane Castaneda,ajones@example.com,IE,2025-12-14,Basic,4761.82
7615,Richard Brennan,brownsarah@example.com,NG,2023-02-19,Premium,2221.55
7616,Angela Charles,stephaniegray@example.org,GY,2021-12-25,Basic,1242.07
7617,Vanessa Cruz,rberry@example.net,KZ,2024-08-15,Premium,3613.2
7618,Melissa Winters,alexisturner@example.net,SL,2021-11-12,Standard,1669.98
7619,Daniel Richardson,ortizdonna@example.net,KZ,2022-03-04,Basic,1043.93
7620,Mr. Jason Anderson,jasonanderson@example.net,VA,2020-05-04,Premium,3570.36
7621,Jesse Stafford,matthewjohnson@example.org,BJ,2023-11-27,Standard,3066.74
7622,Samuel Mitchell,hdiaz@example.net,DK,2020-10-23,Premium,2399.13
7623,Michael Hunt,nicolesimpson@example.com,SD,2020-10-12,Basic,3413.18
7624,Tara Harris,murillojesse@example.com,QA,2022-10-28,Premium,2268.33
7625,Jesus Smith,nancypreston@example.org,PA,2025-12-09,Basic,130.94
7626,John Thomas,harrisscott@example.org,KN,2023-05-24,Premium,4873.53
7627,Laura Cohen,margaret12@example.org,LU,2025-08-16,Standard,805.07
7628,Christopher Bowman,terri97@example.org,SR,2022-11-24,Basic,2919.63
7629,Christian Taylor,erica64@example.com,BN,2021-04-27,Premium,3529.84
7630,Rebecca Alexander,matthew94@example.org,SC,2021-08-17,Basic,3832.17
7631,Peter Smith,willisjames@example.org,OM,2023-03-20,Premium,1016.54
7632,Nathaniel Cannon,alvarezmichael@example.com,CO,2023-08-04,Standard,3805.8
7633,Crystal Sanford,kathrynbender@example.com,CU,2024-11-20,Premium,895.88
7634,Alexander Dillon,stephenshaley@example.com,FR,2025-06-29,Basic,4196.6
7635,Jason Bates,emccarty@example.org,FJ,2025-10-21,Standard,3047.61
7636,Stephen Wilson,nancy83@example.net,NA,2025-10-07,Basic,3238.92
7637,Sean Martinez,alicia67@example.com,GR,2021-04-01,Premium,2189.96
7638,Edgar Cohen,johntaylor@example.net,LA,2025-10-03,Standard,3703.67
7639,Jessica Pruitt,hamiltonmelissa@example.net,UA,2023-11-22,Basic,134.22
7640,Vanessa Brown,craigpeter@example.net,BA,2021-10-05,Basic,1333.17
7641,William Miller,blackwelljoshua@example.net,NE,2024-02-19,Premium,416.8
7642,Alan King,isingh@example.com,KE,2022-09-08,Premium,2520.22
7643,Steven Reese,jacksonstephen@example.net,IE,2022-05-01,Basic,395.98
7644,Gabriel Dillon,jeffreygreene@example.com,VC,2023-09-19,Standard,491.76
7645,Mario Mitchell,boydkathleen@example.com,NI,2020-11-13,Basic,2285.07
7646,Steven Patel,danieljimenez@example.net,BE,2025-01-29,Basic,3405.06
7647,Thomas Frazier,vparrish@example.net,TV,2020-03-17,Standard,2981.88
7648,Logan Howard,gonzaleztracy@example.com,MM,2023-12-23,Standard,3520.57
7649,Madison Gonzalez,daniellehuber@example.com,KH,2020-11-18,Basic,3423.16
7650,Juan Perkins,margaretmoore@example.org,RS,2025-03-10,Premium,2889.09
7651,Amy Wagner,courtneyjones@example.net,NE,2020-01-05,Basic,4214.65
7652,Lawrence Maxwell,ogarcia@example.com,KH,2024-09-19,Standard,1854.75
7653,Kimberly Guerrero,jacobharrington@example.org,LA,2024-10-30,Standard,1915.17
7654,Curtis Ryan,erikacraig@example.com,GY,2022-07-12,Standard,3840.72
7655,Brandon Stein,jessicabailey@example.org,SE,2025-05-11,Standard,2774.99
7656,Amy Stevens,fjones@example.net,BZ,2024-11-01,Basic,1032.4
7657,Kayla Wright,jeffreypineda@example.com,CU,2021-01-04,Basic,935.71
7658,Christine Keller,hbecker@example.org,MW,2023-12-20,Basic,1829.19
7659,Donald Moore,bcox@example.com,OM,2021-01-24,Standard,4411.88
7660,Chris Barker,ortizmichelle@example.org,GD,2024-12-26,Standard,4624.89
7661,Bradley Johnson,martinezjoseph@example.org,BD,2020-10-31,Standard,2371.76
7662,Douglas Rogers,adamvega@example.com,TW,2024-06-25,Standard,2315.66
7663,Devin Howard,mdavis@example.com,NE,2020-05-20,Premium,3715.51
7664,April Hernandez,hfranklin@example.org,EG,2021-12-29,Standard,2156.03
7665,Nicolas Sanchez,cproctor@example.org,UG,2023-10-01,Premium,4379.47
7666,Christina Evans,michaelschroeder@example.com,BH,2023-04-22,Standard,1969.14
7667,Emily Ferguson,gregorydavid@example.com,PS,2020-09-23,Basic,831.98
7668,Deborah Johnston MD,goldenwilliam@example.org,GA,2025-07-20,Standard,168.36
7669,Brandon Peters,parkersherri@example.org,CA,2020-01-29,Basic,4536.28
7670,Sean Guerrero,lmartinez@example.net,MC,2024-03-20,Premium,3005.39
7671,Bryan Zimmerman,jessicawaters@example.com,PW,2023-10-31,Premium,1163.27
7672,Michael Harrison,leeashley@example.org,CA,2021-08-09,Premium,2017.33
7673,Kirk Lewis,amy55@example.com,KR,2022-08-12,Premium,1427.36
7674,Jessica Downs,,LB,2023-06-16,Premium,206.24
7675,Kenneth Bennett,elijahreeves@example.com,TZ,2022-01-02,Standard,875.75
7676,Joseph Walters,samantha99@example.com,AD,2022-04-26,Basic,1460.58
7677,William Welch,mharris@example.org,US,2023-07-08,Premium,2484.02
7678,Robert Hunt,andrew52@example.org,PG,2020-11-24,Basic,2545.77
7679,Amber Hopkins,nallen@example.net,YE,2024-08-07,Standard,4741.92
7680,Annette Keller,angela99@example.net,ME,2021-02-04,Premium,2487.98
7681,Sheryl Young,leekari@example.net,PE,2024-03-24,Basic,392.83
7682,Ashley Ryan,dawn84@example.org,PK,2024-08-30,Premium,427.84
7683,Crystal Armstrong,courtney34@example.com,VN,2021-06-13,Standard,3559.52
7684,Sherri Koch,vzimmerman@example.net,SY,2025-10-23,Basic,1517.68
7685,Brandon Rivera,sandra27@example.org,VN,2024-11-22,Premium,2641.94
7686,Holly Alvarez,austinhodge@example.org,WS,2025-10-04,Standard,4037.75
7687,Richard Patrick,spencerryan@example.org,KW,2021-12-04,Standard,2503.48
7688,Danielle Gardner,garciataylor@example.com,PG,2025-06-23,Standard,3194.39
7689,Richard Adams,jessica15@example.org,ZM,2024-03-05,Standard,3189.25
7690,Brittany Snyder,ballardjames@example.com,MZ,2020-01-05,Basic,3130.55
7691,Jennifer Lara,tylergreen@example.com,PH,2021-01-26,Basic,697.05
7692,Lauren Hines,xruiz@example.org,PH,2025-08-02,Premium,2695.22
7693,Kevin Shannon,dean55@example.com,MD,2020-05-21,Standard,3651.31
7694,Tara Russell,rodriguezmary@example.org,AZ,2023-10-17,Basic,4334.08
7695,Frank Stewart,brandonbeck@example.org,RO,2025-03-21,Standard,2870.11
7696,Mark Larson,qmoore@example.com,AG,2024-10-14,Standard,409.31
7697,Lisa Lewis,christine24@example.org,FI,2022-11-07,Standard,1913.04
7698,Steven Anderson,amysmith@example.net,PW,2023-05-08,Premium,1126.33
7699,John Bentley,gardneralexa@example.net,HN,2020-05-16,Standard,3472.58
7700,Michele Spears,kayla34@example.net,LT,2023-04-05,Standard,3205.97
7701,Mr. Casey Hansen Jr.,katherinebaker@example.org,MN,2025-08-24,Standard,3955.35
7702,Rachel King,bradleylisa@example.net,CF,2023-04-25,Basic,1769.71
7703,Patrick Murphy,brett62@example.org,HU,2022-10-07,Standard,3521.81
7704,Jack Trevino,sherrytran@example.net,ST,2021-10-29,Premium,4830.82
7705,Christine Frazier,qharris@example.org,LR,2021-05-28,Basic,2904.15
7706,Ronnie Dunn,ashley81@example.com,SI,2024-06-21,Premium,3569.71
7707,Lucas Jones,robert46@example.com,CR,2023-03-20,Basic,1261.39
7708,Julie Williams,sallen@example.com,AZ,2025-01-26,Premium,2494.08
7709,Amy Davenport,schmittsara@example.net,VA,2021-08-31,Standard,4463.73
7710,Eddie Soto,mhenderson@example.net,KM,2020-08-26,Standard,2603.71
7711,Laura Allen,spearskimberly@example.org,CI,2022-09-24,Premium,1982.3
7712,William Jordan,hendricksbrittany@example.net,BZ,2021-06-18,Premium,3155.67
7713,Julie Hartman,rriley@example.com,GM,2024-06-03,Premium,2693.25
7714,Monique Freeman,spencestephanie@example.org,EG,2020-08-06,Standard,3052.74
7715,Joseph Jones,wrightdavid@example.org,CI,2025-06-09,Basic,1403.44
7716,Katie Jensen,petersryan@example.org,PW,2021-04-27,Standard,2008.92
7717,Angela Molina,tracey72@example.com,BT,2020-02-01,Premium,3977.28
7718,Natalie Sosa,michael36@example.net,SE,2025-07-17,Standard,3588.35
7719,Andrew Ayers,jessicaparker@example.com,GN,2025-11-12,Standard,4254.09
7720,Laura Merritt,bobfernandez@example.org,PW,2021-10-05,Premium,2421.36
7721,Rachel Hall,richard13@example.net,TL,2024-05-07,Premium,3202.04
7722,Michael Price,melissa53@example.net,GR,2020-02-27,Standard,1845.23
7723,Nicholas Watkins,alexanderandrea@example.org,TD,2023-09-09,Basic,2464.51
7724,Brett Lopez,shaunolson@example.net,DK,2024-04-13,Premium,3940.05
7725,Christina Gill,drodriguez@example.org,MU,2024-05-19,Standard,2475.02
7726,William Flowers,alicia78@example.org,AT,2023-05-16,Standard,3063.38
7727,Mathew Flores,leecase@example.net,GH,2024-09-01,Basic,1080.29
7728,Paul Donovan,nicolepearson@example.net,LU,2022-03-13,Basic,1022.16
7729,Anna Nixon,andrew57@example.net,TN,2022-11-03,Basic,3064.9
7730,Connie Keith,franciscopage@example.net,BS,2022-12-04,Standard,3693.76
7731,Elizabeth Bell,sullivankathryn@example.org,AG,2020-08-29,Basic,4435.38
7732,Adriana Henderson,pgibbs@example.org,ET,2021-01-28,Basic,4014.36
7733,Roy May,earlramirez@example.org,IL,2020-12-08,Standard,1316.31
7734,Wendy Mason,brandon13@example.com,RO,2020-12-08,Standard,2172.66
7735,Justin Young,mathisallison@example.net,FM,2020-10-28,Premium,1561.07
7736,Jessica Thomas,ernestobrien@example.com,HR,2023-04-20,Premium,805.89
7737,Alejandro Chapman,anthonyburns@example.net,LV,2022-04-01,Premium,241.22
7738,Ian Wilson,wwu@example.com,CR,2025-07-05,Basic,3835.63
7739,Carolyn Riley,qjensen@example.net,GH,2020-01-29,Premium,1906.3
7740,Alan Baker,ashaw@example.org,PE,2021-01-16,Premium,2288.76
7741,John Ramirez,antonio16@example.net,MD,2022-02-10,Standard,2820.8
7742,Heather Lee,acollins@example.net,UZ,2025-01-24,Basic,2276.28
7743,Ashley Johnson,ashleenixon@example.net,CF,2024-06-04,Standard,627.95
7744,Julia Brown,scott59@example.com,KE,2025-08-17,Standard,2334.12
7745,Andrew Fernandez,nicole37@example.org,BJ,2025-03-30,Premium,3560.85
7746,Alyssa Roy,meyerkenneth@example.org,TZ,2025-07-01,Standard,1495.34
7747,Michael Barnes,burnettandrea@example.org,SY,2024-08-14,Basic,729.82
7748,Brett Duran,kristinaphillips@example.org,UY,2021-10-29,Premium,707.18
7749,Dr. Charles Bell,williamcooper@example.com,PY,2025-04-14,Standard,2807.62
7750,Christopher Newman,susan75@example.com,GW,2021-11-03,Standard,794.59
7751,Heidi Graham,heather41@example.org,TR,2024-09-24,Basic,1937.64
7752,Kaitlin Hood DVM,davidwashington@example.org,FM,2024-11-19,Premium,3181.56
7753,Paul Taylor,davidthomas@example.net,CH,2024-08-18,Basic,1687.03
7754,Mary Moore,aliciabeltran@example.net,RS,2022-09-19,Premium,1700.39
7755,Christopher Leonard,ojohnson@example.com,CU,2022-11-04,Premium,3253.74
7756,Ashley Fischer,daniel06@example.net,KM,2020-05-13,Standard,2871.52
7757,Marvin Rogers,johnlong@example.net,DZ,2024-02-23,Basic,292.97
7758,Jamie Phillips,ramosmatthew@example.net,PW,2022-11-27,Basic,373.71
7759,Nathan Everett,janet36@example.net,BT,2020-12-17,Basic,3596.95
7760,Tina Lopez,angelabrown@example.net,SO,2022-08-19,Standard,413.0
7761,Lauren Miller,berryamber@example.com,KG,2022-08-12,Premium,785.57
7762,Michelle Barton,tylersmith@example.org,ID,2021-11-30,Premium,2661.62
7763,Carrie Gonzalez,jmejia@example.com,JO,2025-07-29,Basic,1251.57
7764,Stanley Martinez,ppearson@example.net,UG,2025-08-17,Standard,4864.37
7765,Meagan Tapia,lrios@example.org,HN,2021-05-25,Standard,497.68
7766,Bernard Rose,phernandez@example.org,BN,2022-08-04,Standard,3779.17
7767,Thomas Daniels,joseph57@example.com,JO,2023-08-09,Standard,2062.74
7768,Shirley Huang,domingueztyler@example.com,IQ,2023-02-04,Premium,2670.93
7769,Susan Flynn,psalazar@example.org,SL,2022-11-25,Basic,3969.67
7770,John Sanders,angelrivera@example.com,MZ,2022-03-21,Basic,859.42
7771,Melissa Warner,ajackson@example.net,HN,2020-11-26,Premium,4090.38
